sku,store,attribute_set,type,category,root_category,product_websites,brewing,color,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,description,ebizmarts_mark_visited,enable_googlecheckout,food_pairing,gallery,gift_message_available,has_options,image,image_label,ingredients,is_imported,manufacturer,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,nice_flowery_sentence,options_container,origins,page_layout,price,required_options,short_description,small_image,small_image_label,special_from_date,special_price,special_to_date,status,tasting_notes,tax_class_id,tea_liquor,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,links_related_sku,links_related_position,links_crosssell_sku,links_crosssell_position,links_upsell_sku,links_upsell_position,associated_sku,associated_default_qty,associated_position,tier_price_website,tier_price_customer_group,tier_price_qty,tier_price_price,group_price_website,group_price_customer_group,group_price_price,media_attribute_id,media_image,media_lable,media_position,media_is_disabled
GOUR0027-02,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 70-80�C. Steep for 2 -4 mins.,,,,22/09/2012 12:11:00,,,,,,,1,"Strawberry shortcake or fresh cr���me dessert. Milk chocolate, panna cotta. ",,,0,,,Bancha paired with cherry blossoms and vanilla.,,,,,,,,,Use config,Use config,Sakura Flower Tea (100 gr),,,An ode to spring in Japan when cherry blossoms begin to bloom.,Block after Info Column,Japan,,24,0,,,,,,,1,"Light bodied tea exuding a milky, floral fragrance. Notes of grass and umami, hints of cherries, with an astringent finish.",2,Pale yellow,,,28/01/2014 04:47:00,sakura-flower-tea,sakura-flower-tea-2162.html,1,110,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,ART0006,,ART0006,,,,,,,,,,,,88,,,1,0
GOUR0027-03,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 70-80�C. Steep for 2 -4 mins.,,,,22/09/2012 12:11:00,,,,,,,1,"Strawberry shortcake or fresh cr���me dessert. Milk chocolate, panna cotta. ",,,0,,,Bancha paired with cherry blossoms and vanilla.,,,,,,,,,Use config,Use config,Sakura Flower Tea (50 gr),,,An ode to spring in Japan when cherry blossoms begin to bloom.,Block after Info Column,Japan,,12,0,,,,,,,1,"Light bodied tea exuding a milky, floral fragrance. Notes of grass and umami, hints of cherries, with an astringent finish.",2,Pale yellow,,,28/01/2014 02:30:00,sakura-flower-tea,sakura-flower-tea-2163.html,1,50,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,0,1,0,0,,,ART0006,,ART0006,,,,,,,,,,,,88,,,1,0
GOUR0027,,Default,grouped,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 70-80�C. Steep for 2 -4 mins.,,,,22/09/2012 12:11:00,,,,,,No,1,"Strawberry shortcake or fresh cr���me dessert. Milk chocolate, panna cotta. ",,,0,,,Bancha paired with cherry blossoms and vanilla.,,,,,,,,,,,Sakura Flower Green Tea,,,An ode to spring in Japan when cherry blossoms begin to bloom.,Block after Info Column,Japan,,,0,,,,,,,1,"Light bodied tea exuding a milky, floral fragrance. Notes of grass and umami, hints of cherries, with an astringent finish.",,Pale yellow,,,08/01/2015 03:05:00,sakura-flower-tea,sakura-flower-tea-2164.html,4,,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,ART0006,0,ART0006,0,GOUR0027-02,0,2,,,,,,,,88,,,1,0
GOUR0028-01,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 70-80�C. Steep for 2 -4 mins.,,,,22/09/2012 12:11:00,,,,,,No,1,"Anchovies, salmon, sushi, caramel desserts",,,0,,,Freshly roasted green tea twigs blended with aromatic yuzu peels.,,,,,,,,,Use config,Use config,Yuzu Kukicha (10 gr),,,"A taste unlike other Japanese teas. Derived from the stems, stalks and twigs from the tea plant, flavoured with yuzu. ",Block after Info Column,Japan,,5,0,,,,,,,2,Light bodied tea. Citrusy and savoury notes with a slightly astringent finish.,2,Pale green,,,08/01/2015 03:08:00,yuzu-kukicha,yuzu-kukicha.html,1,20,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,ART0012,,ART0012,,,,,,,,,,,,88,,,1,0
GOUR0028-02,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 70-80�C. Steep for 2 -4 mins.,,,,22/09/2012 12:11:00,,,,,,,1,"Anchovies, salmon, sushi, caramel desserts",,,0,,,Freshly roasted green tea twigs blended with aromatic yuzu peels.,,,,,,,,,Use config,Use config,Yuzu Kukicha (100 gr),,,"A taste unlike other Japanese teas. Derived from the stems, stalks and twigs from the tea plant, flavoured with yuzu. ",Block after Info Column,Japan,,28,0,,,,,,,1,Light bodied tea. Citrusy and savoury notes with a slightly astringent finish.,2,Pale green,,,28/01/2014 05:02:00,yuzu-kukicha,yuzu-kukicha-2162.html,1,110,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,ART0012,,ART0012,,,,,,,,,,,,88,,,1,0
GOUR0028-03,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 70-80�C. Steep for 2 -4 mins.,,,,22/09/2012 12:11:00,,,,,,,1,"Anchovies, salmon, sushi, caramel desserts",,,0,,,Freshly roasted green tea twigs blended with aromatic yuzu peels.,,,,,,,,,Use config,Use config,Yuzu Kukicha (50 gr),,,"A taste unlike other Japanese teas. Derived from the stems, stalks and twigs from the tea plant, flavoured with yuzu. ",Block after Info Column,Japan,,14,0,,,,,,,1,Light bodied tea. Citrusy and savoury notes with a slightly astringent finish.,2,Pale green,,,28/01/2014 02:30:00,yuzu-kukicha,yuzu-kukicha-2163.html,1,50,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,0,1,0,0,,,ART0012,,ART0012,,,,,,,,,,,,88,,,1,0
GOUR0028,,Default,grouped,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 70-80�C. Steep for 2 -4 mins.,,,,22/09/2012 12:11:00,,,,,,No,1,"Anchovies, salmon, sushi, caramel desserts",,,0,,,Freshly roasted green tea twigs blended with aromatic yuzu peels.,,,,,,,,,,,Yuzu Kukicha Green Tea,,,"A taste unlike other Japanese teas. Derived from the stems, stalks and twigs from the tea plant, flavoured with yuzu. ",Block after Info Column,Japan,,,0,,,,,,,1,Light bodied tea. Citrusy and savoury notes with a slightly astringent finish.,,Pale green,,,08/01/2015 03:08:00,yuzu-kukicha,yuzu-kukicha-2164.html,4,,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,GOUR0016,0,GOUR0016,0,GOUR0028-02,0,2,,,,,,,,88,,,1,0
GOUR0029-01,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 70-80�C. Steep for 2 -4 mins.,,,,22/09/2012 12:11:00,,,,,,No,1,"Cr���me brulee, cheesecake, vanilla, white chocolate dessert. ",,,0,,,"Shizouka green tea with yuzu, white orchid and nashi pear. ",,,,,,,,,Use config,Use config,Yuzu Pear Blossom (10 gr),,,Distinct fragrance of summer fruits make this tea light and refreshing. Rich in Vitamin C.,Block after Info Column,Japan,,5,0,,,,,,,2,Light bodied tea. Citrusy and savoury notes with a slightly astringent finish.,2,Yellow with a tinge of green,,,08/01/2015 03:11:00,yuzu-pear-blossom,yuzu-pear-blossom.html,1,20,98,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,ART0012,,ART0012,,,,,,,,,,,,88,,,1,0
GOUR0029-02,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 70-80�C. Steep for 2 -4 mins.,,,,22/09/2012 12:11:00,,,,,,,1,"Cr���me brulee, cheesecake, vanilla, white chocolate dessert. ",,,0,,,"Shizouka green tea with yuzu, white orchid and nashi pear. ",,,,,,,,,Use config,Use config,Yuzu Pear Blossom (100 gr),,,Distinct fragrance of summer fruits make this tea light and refreshing. Rich in Vitamin C.,Block after Info Column,Japan,,18,0,,,,,,,1,Light bodied tea. Citrusy and savoury notes with a slightly astringent finish.,2,Yellow with a tinge of green,,,28/01/2014 05:03:00,yuzu-pear-blossom,yuzu-pear-blossom-2161.html,1,110,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,0,1,0,0,,,ART0012,,ART0012,,,,,,,,,,,,88,,,1,0
GOUR0029-03,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 70-80�C. Steep for 2 -4 mins.,,,,22/09/2012 12:11:00,,,,,,,1,"Cr���me brulee, cheesecake, vanilla, white chocolate dessert. ",,,0,,,"Shizouka green tea with yuzu, white orchid and nashi pear. ",,,,,,,,,Use config,Use config,Yuzu Pear Blossom (50 gr),,,Distinct fragrance of summer fruits make this tea light and refreshing. Rich in Vitamin C.,Block after Info Column,Japan,,9,0,,,,,,,1,Light bodied tea. Citrusy and savoury notes with a slightly astringent finish.,2,Yellow with a tinge of green,,,28/01/2014 02:30:00,yuzu-pear-blossom,yuzu-pear-blossom-2162.html,1,50,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,0,1,0,0,,,ART0012,,ART0012,,,,,,,,,,,,88,,,1,0
GOUR0029,,Default,grouped,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 70-80�C. Steep for 2 -4 mins.,,,,22/09/2012 12:11:00,,,,,,No,1,"Cr���me brulee, cheesecake, vanilla, white chocolate dessert. ",,,0,,,"Shizouka green tea with yuzu, white orchid and nashi pear. ",,,,,,,,,,,Yuzu Pear Blossom Green Tea,,,Distinct fragrance of summer fruits make this tea light and refreshing. Rich in Vitamin C.,Block after Info Column,Japan,,,0,,,,,,,1,Light bodied tea. Citrusy and savoury notes with a slightly astringent finish.,,Yellow with a tinge of green,,,08/01/2015 03:11:00,yuzu-pear-blossom,yuzu-pear-blossom-2163.html,4,,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,GOUR0016,0,GOUR0016,0,GOUR0029-02,0,2,,,,,,,,88,,,1,0
GOUR0030,,Default,simple,Online Store/Tea/Collections,Default Root,base,1 bud for 250 ml of water at 70-80�C. Steep for 5 mins.,,,,22/09/2012 12:11:00,,,,,,No,1,"Steamed seafood, Brie and Camembert cheese, poached fruit in wine.",,,0,,,Hand-tied green tea with jasmine.,,,,This flowering tea is made of hand-tied green tea with jasmine that blooms when placed in a pot of hot water,,Beauty of the East Flowering Tea | Blooming Tea,,,Use config,Use config,Beauty of the East (Flowering Tea),,,Witness the mesmerising dance of leaves and flowers blossoming in your tea cup. A breathtaking sight accompanying great taste.,Block after Info Column,China,,2,0,,,,,,,1,Sweet notes of jasmine.,2,Gold,,,14/01/2015 07:00:00,beauty-of-the-east-flowering-tea,beauty-of-the-east-flowering-tea.html,4,20,97,0,1,0,0,1,1,1,10000,1,1,1,1,0,0,0,1,0,0,0,0,,,GOUR0031,0,GOUR0031,0,,,,all,all,5,1.9,,,,88,,,1,1
GOUR0031,,Default,simple,Online Store/Tea/Collections,Default Root,base,1 bud for 250 ml of water at 70-80�C. Steep for 5 mins.,,,,22/09/2012 12:11:00,,,,,,No,1,"Steamed seafood, Brie and Camembert cheese, poached fruit in wine.",,,0,,,Hand-tied green tea with peony.,,,,This flowering tea is made of hand-tied green tea with peony that blooms when placed in a pot of hot water,,Golden Nugget Flowering Tea | Blooming Tea,,,Use config,Use config,Golden Nugget (Flowering Tea),,,Witness the mesmerising dance of leaves and flowers blossoming in your tea cup. A breathtaking sight accompanying great taste.,Block after Info Column,China,,2,0,,,,,,,1,Sweet notes of jasmine with a hint of white flower.,2,Copper,,,22/01/2015 09:27:00,golden-nugget-flowering-tea,golden-nugget-flowering-tea.html,4,20,99,0,1,0,0,1,1,1,10000,1,1,1,1,0,0,0,1,0,1,0,0,,,GOUR0030,0,GOUR0030,0,,,,all,all,5,1.9,,,,88,,,1,1
GOUR0032,,Default,simple,Online Store/Tea/Collections,Default Root,base,1 bud for 250 ml of water at 70-80�C. Steep for 5 mins.,,,,22/09/2012 12:11:00,,,,,,No,1,"Steamed seafood, Brie and Camembert cheese, poached fruit in wine.",,,0,,,"Hand-tied green tea with peony and osmanthus.
<p><span style=""text-decoration: underline; font-size: medium;""><a href=""http://gryphontea.com/online-store/tea/collections/flower-art.html"" target=""_blank"">Click here for more Flowering Teas</a></span></p>",,,,This flowering tea is made of hand-tied green tea with peony and osmanthus that blooms when placed in a pot of hot water,,Peony Osmanthus Flowering Tea | Blooming Tea,,,Use config,Use config,Peony Osmanthus (Flowering Tea),,,Witness the mesmerising dance of leaves and flowers blossoming in your tea cup. A breathtaking sight accompanying great taste.,Block after Info Column,China,,2,0,,,,,,,1,Sweet notes of jasmine with a hint of juicy osmanthus flowers.,2,Light copper,,,22/01/2015 09:22:00,peony-osmanthus-flowering-tea,peony-osmanthus-flowering-tea.html,4,20,99,0,1,0,0,1,1,1,10000,1,1,1,1,0,0,0,1,0,1,0,0,,,GOUR0030,0,GOUR0030,0,,,,all,all,5,1.9,,,,88,,,1,1
GOUR0033,,Default,simple,Online Store/Tea/Collections,Default Root,base,1 bud for 250 ml of water at 70-80�C. Steep for 5 mins.,,,,22/09/2012 12:11:00,,,,,,No,1,"Steamed seafood, Brie and Camembert cheese, poached fruit in wine.",,,0,,,Hand-tied green tea with jasmine and amaranth.,,,,,,,,,Use config,Use config,Qiu Shui Yi Ren (Flowering Tea),,,Witness the mesmerising dance of leaves and flowers blossoming in your tea cup. A breathtaking sight accompanying great taste.,Block after Info Column,China,,2,0,,,,,,,2,Sweet notes of jasmine.,2,Light copper,,,14/01/2015 04:20:00,qiu-shui-ren-yi-flowering-tea,qiu-shui-ren-yi-flowering-tea.html,4,20,99,0,1,0,0,1,1,1,10000,1,0,1,1,1,0,0,1,0,1,0,0,,,GOUR0030,0,GOUR0030,0,,,,,,,,,,,88,,,1,0
GOUR0034-01,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 85-90�C. Steep for 2 -4 mins.,,,,22/09/2012 12:11:00,,,,,,No,1,"Cheesecake, peach desserts, eggs",,,0,,,Blend of semi-oxidised tea with bright yellow osmanthus flowers.,,,,,,,,,Use config,Use config,Osmanthus Oolong (10 gr),,,"Rich in aroma, osmanthus flowers give the tea a more pronounced floral fragrance. A blend ideal for late afternoons and evenings. ",Block after Info Column,China,,5,0,,,,,,,2,Light bodied tea. Osmanthus flowers deliver silky floral top notes with a creamy body and a short finish.,2,Lemon yellow,,,08/01/2015 02:52:00,osmanthus-oolong,osmanthus-oolong.html,1,20,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,ART0004,,ART0004,,,,,,,,,,,,88,,,1,0
GOUR0034-02,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 85-90�C. Steep for 2 -4 mins.,,,,22/09/2012 12:11:00,,,,,,,1,"Cheesecake, peach desserts, eggs",,,0,,,Blend of semi-oxidised tea with bright yellow osmanthus flowers.,,,,,,,,,Use config,Use config,Osmanthus Oolong (100 gr),,,"Rich in aroma, osmanthus flowers give the tea a more pronounced floral fragrance. A blend ideal for late afternoons and evenings. ",Block after Info Column,China,,18,0,,,,20/01/2014 00:00:00,14.8,26/01/2014 00:00:00,1,Light bodied tea. Osmanthus flowers deliver silky floral top notes with a creamy body and a short finish.,2,Lemon yellow,,,20/01/2014 06:23:00,osmanthus-oolong,osmanthus-oolong-2183.html,1,110,98,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,0,1,0,0,,,ART0004,,ART0004,,,,,,,,,,,,88,,,1,0
GOUR0034-03,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 85-90�C. Steep for 2 -4 mins.,,,,22/09/2012 12:11:00,,,,,,,1,"Cheesecake, peach desserts, eggs",,,0,,,Blend of semi-oxidised tea with bright yellow osmanthus flowers.,,,,,,,,,Use config,Use config,Osmanthus Oolong (50 gr),,,"Rich in aroma, osmanthus flowers give the tea a more pronounced floral fragrance. A blend ideal for late afternoons and evenings. ",Block after Info Column,China,,9,0,,,,,,,1,Light bodied tea. Osmanthus flowers deliver silky floral top notes with a creamy body and a short finish.,2,Lemon yellow,,,28/01/2014 02:30:00,osmanthus-oolong,osmanthus-oolong-2184.html,1,50,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,0,1,0,0,,,ART0004,,ART0004,,,,,,,,,,,,88,,,1,0
GOUR0034,,Default,grouped,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 85-90�C. Steep for 2 -4 mins.,,,,22/09/2012 12:11:00,,,,,,No,1,"Cheesecake, peach desserts, eggs",,,0,,,Blend of semi-oxidised tea with bright yellow osmanthus flowers.,,,,,,,,,,,Osmanthus Oolong Tea,,,"Rich in aroma, osmanthus flowers give the tea a more pronounced floral fragrance. A blend ideal for late afternoons and evenings. ",Block after Info Column,China,,,0,,,,,,,1,Light bodied tea. Osmanthus flowers deliver silky floral top notes with a creamy body and a short finish.,,Lemon yellow,,,08/01/2015 02:52:00,osmanthus-oolong,osmanthus-oolong-2190.html,4,,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,ART0004,0,ART0004,0,GOUR0034-02,0,2,,,,,,,,88,,,1,0
GOUR0035-01,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 85-90�C. Steep for 2 -4 mins.,,,,22/09/2012 12:11:00,,,,,,No,1,"Milk chocolate, creamy desserts, cheesecake, avocado, eggs. ",,,0,,,"Curled, semi-oxidised green leaves.",,,,,,,,,Use config,Use config,Milky Oolong (10 gr),,,"Harvested at lower temperatures to impart silkiness to the brew, enhancing the character of the tea.  ",Block after Info Column,China,,5,0,,,,,,,2,Light bodied tea with a smooth finish. Vegetal body with a hint of milk on the back note.,2,Yellow with a tinge of green,,,08/01/2015 02:50:00,milky-oolong,milky-oolong.html,1,20,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,ART0004,,ART0004,,,,,,,,,,,,88,,,1,0
GOUR0035-02,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 85-90�C. Steep for 2 -4 mins.,,,,22/09/2012 12:11:00,,,,,,,1,"Milk chocolate, creamy desserts, cheesecake, avocado, eggs. ",,,0,,,"Curled, semi-oxidised green leaves.",,,,,,,,,Use config,Use config,Milky Oolong (100 gr),,,"Harvested at lower temperatures to impart silkiness to the brew, enhancing the character of the tea.  ",Block after Info Column,China,,18,0,,,,20/01/2014 00:00:00,14.8,26/01/2014 00:00:00,1,Light bodied tea with a smooth finish. Vegetal body with a hint of milk on the back note.,2,Yellow with a tinge of green,,,20/01/2014 06:22:00,milky-oolong,milky-oolong-2189.html,1,110,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,ART0004,,ART0004,,,,,,,,,,,,88,,,1,0
GOUR0035-03,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 85-90�C. Steep for 2 -4 mins.,,,,22/09/2012 12:11:00,,,,,,,1,"Milk chocolate, creamy desserts, cheesecake, avocado, eggs. ",,,0,,,"Curled, semi-oxidised green leaves.",,,,,,,,,Use config,Use config,Milky Oolong (50 gr),,,"Harvested at lower temperatures to impart silkiness to the brew, enhancing the character of the tea.  ",Block after Info Column,China,,9,0,,,,,,,1,Light bodied tea with a smooth finish. Vegetal body with a hint of milk on the back note.,2,Yellow with a tinge of green,,,28/01/2014 02:30:00,milky-oolong,milky-oolong-2190.html,1,50,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,ART0004,,ART0004,,,,,,,,,,,,88,,,1,0
GOUR0035,,Default,grouped,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 85-90�C. Steep for 2 -4 mins.,,,,22/09/2012 12:11:00,,,,,,No,1,"Milk chocolate, creamy desserts, cheesecake, avocado, eggs. ",,,0,,,"Curled, semi-oxidised green leaves.",,,,,,,,,,,Milky Oolong Tea,,,"Harvested at lower temperatures to impart silkiness to the brew, enhancing the character of the tea.  ",Block after Info Column,China,,,0,,,,,,,1,Light bodied tea with a smooth finish. Vegetal body with a hint of milk on the back note.,,Yellow with a tinge of green,,,08/01/2015 02:50:00,milky-oolong,milky-oolong-2191.html,4,,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,0,0,1,0,1,0,0,,,GC0011,0,GC0011,0,GOUR0035-02,0,2,,,,,,,,88,,,1,0
GOUR0036-01,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 85-90�C. Steep for 2 -4 mins.,,,,22/09/2012 12:12:00,,,,,,,1,"Dried apricots and nuts, milk chocolate, steamed fish",,,0,,,Four seasons oolong scented with organic white orchids.,,,,,,,,,Use config,Use config,Orchid Oolong (10 gr),,,"Everything connoisseurs love about Oolong tea, accompanied by the elegance of orchids. ",Block after Info Column,"Fujian, China",,5,0,,,,,,,1,Light bodied tea that is smooth and velvety. Fragrant notes of orchids with a mild fruity finish.,2,Pale yellow,,,25/07/2013 10:22:00,orchid-oolong,orchid-oolong.html,1,20,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,0,1,0,0,,,GC0015,,GC0015,,,,,,,,,,,,88,,,1,0
GOUR0036-02,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 85-90�C. Steep for 2 -4 mins.,,,,22/09/2012 12:12:00,,,,,,,1,"Dried apricots and nuts, milk chocolate, steamed fish",,,0,,,Four seasons oolong scented with organic white orchids.,,,,,,,,,Use config,Use config,Orchid Oolong (100 gr),,,"Everything connoisseurs love about Oolong tea, accompanied by the elegance of orchids. ",Block after Info Column,"Fujian, China",,20,0,,,,,,,1,Light bodied tea that is smooth and velvety. Fragrant notes of orchids with a mild fruity finish.,2,Pale yellow,,,28/01/2014 04:39:00,orchid-oolong,orchid-oolong-2157.html,1,110,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,GC0015,,GC0015,,,,,,,,,,,,88,,,1,0
GOUR0036-03,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 85-90�C. Steep for 2 -4 mins.,,,,22/09/2012 12:12:00,,,,,,,1,"Dried apricots and nuts, milk chocolate, steamed fish",,,0,,,Four seasons oolong scented with organic white orchids.,,,,,,,,,Use config,Use config,Orchid Oolong (50 gr),,,"Everything connoisseurs love about Oolong tea, accompanied by the elegance of orchids. ",Block after Info Column,"Fujian, China",,10,0,,,,,,,1,Light bodied tea that is smooth and velvety. Fragrant notes of orchids with a mild fruity finish.,2,Pale yellow,,,28/01/2014 02:30:00,orchid-oolong,orchid-oolong-2158.html,1,50,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,GC0015,,GC0015,,,,,,,,,,,,88,,,1,0
GOUR0036,,Default,grouped,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 85-90�C. Steep for 2 -4 mins.,,,,22/09/2012 12:12:00,,,,,,,1,"Dried apricots and nuts, milk chocolate, steamed fish",,,0,,,Four seasons oolong scented with organic white orchids.,,,,,,,,,,,Orchid Oolong,,,"Everything connoisseurs love about Oolong tea, accompanied by the elegance of orchids. ",Block after Info Column,"Fujian, China",,,0,,,,,,,1,Light bodied tea that is smooth and velvety. Fragrant notes of orchids with a mild fruity finish.,,Pale yellow,,,28/01/2014 03:12:00,orchid-oolong,orchid-oolong-2159.html,4,,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,GC0015,0,GC0015,0,GOUR0036-01,0,1,,,,,,,,88,,,1,0
