sku,store,attribute_set,type,category,root_category,product_websites,brewing,color,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,description,ebizmarts_mark_visited,enable_googlecheckout,food_pairing,gallery,gift_message_available,has_options,image,image_label,ingredients,is_imported,manufacturer,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,nice_flowery_sentence,options_container,origins,page_layout,price,required_options,short_description,small_image,small_image_label,special_from_date,special_price,special_to_date,status,tasting_notes,tax_class_id,tea_liquor,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled
GOUR0034-01,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 85-90�C. Steep for 2 -4 mins.,,,,22/09/2012 12:11:00,,,,,test description,No,1,"Cheesecake, peach desserts, eggs",,,0,,,Blend of semi-oxidised tea with bright yellow osmanthus flowers.,,,,,,,,,Use config,Use config,Osmanthus Oolong (10 gr),,,"Rich in aroma, osmanthus flowers give the tea a more pronounced floral fragrance. A blend ideal for late afternoons and evenings. ",Block after Info Column,China,,5,0,test description,,,,,,Disabled,Light bodied tea. Osmanthus flowers deliver silky floral top notes with a creamy body and a short finish.,Taxable Goods,Lemon yellow,,,08/01/2015 02:52:00,osmanthus-oolong,osmanthus-oolong.html,Not Visible Individually,20,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,ART0004,,ART0004,,,,,,,,,,,,88,,,1,0
GOUR0034-02,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 85-90�C. Steep for 2 -4 mins.,,,,22/09/2012 12:11:00,,,,,test description,,1,"Cheesecake, peach desserts, eggs",,,0,,,Blend of semi-oxidised tea with bright yellow osmanthus flowers.,,,,,,,,,Use config,Use config,Osmanthus Oolong (100 gr),,,"Rich in aroma, osmanthus flowers give the tea a more pronounced floral fragrance. A blend ideal for late afternoons and evenings. ",Block after Info Column,China,,18,0,test description,,,20/01/2014 00:00:00,14.8,26/01/2014 00:00:00,Enabled,Light bodied tea. Osmanthus flowers deliver silky floral top notes with a creamy body and a short finish.,Taxable Goods,Lemon yellow,,,20/01/2014 06:23:00,osmanthus-oolong,osmanthus-oolong-2183.html,Not Visible Individually,110,98,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,0,1,0,0,,,ART0004,,ART0004,,,,,,,,,,,,88,,,1,0
GOUR0034-03,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 85-90�C. Steep for 2 -4 mins.,,,,22/09/2012 12:11:00,,,,,test description,,1,"Cheesecake, peach desserts, eggs",,,0,,,Blend of semi-oxidised tea with bright yellow osmanthus flowers.,,,,,,,,,Use config,Use config,Osmanthus Oolong (50 gr),,,"Rich in aroma, osmanthus flowers give the tea a more pronounced floral fragrance. A blend ideal for late afternoons and evenings. ",Block after Info Column,China,,9,0,test description,,,,,,Enabled,Light bodied tea. Osmanthus flowers deliver silky floral top notes with a creamy body and a short finish.,Taxable Goods,Lemon yellow,,,28/01/2014 02:30:00,osmanthus-oolong,osmanthus-oolong-2184.html,Not Visible Individually,50,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,0,1,0,0,,,ART0004,,ART0004,,,,,,,,,,,,88,,,1,0
GOUR0034,,Default,grouped,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 85-90�C. Steep for 2 -4 mins.,,,,22/09/2012 12:11:00,,,,,test description,No,1,"Cheesecake, peach desserts, eggs",,,0,,,Blend of semi-oxidised tea with bright yellow osmanthus flowers.,,,,,,,,,,,Osmanthus Oolong Tea,,,"Rich in aroma, osmanthus flowers give the tea a more pronounced floral fragrance. A blend ideal for late afternoons and evenings. ",Block after Info Column,China,,,0,test description,,,,,,Enabled,Light bodied tea. Osmanthus flowers deliver silky floral top notes with a creamy body and a short finish.,None,Lemon yellow,,,08/01/2015 02:52:00,osmanthus-oolong,osmanthus-oolong-2190.html,"Catalog, Search",,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,ART0004,0,ART0004,0,GOUR0034-02,0,2,,,,,,,,88,,,1,0
GOUR0035-01,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 85-90�C. Steep for 2 -4 mins.,,,,22/09/2012 12:11:00,,,,,test description,No,1,"Milk chocolate, creamy desserts, cheesecake, avocado, eggs. ",,,0,,,"Curled, semi-oxidised green leaves.",,,,,,,,,Use config,Use config,Milky Oolong (10 gr),,,"Harvested at lower temperatures to impart silkiness to the brew, enhancing the character of the tea.  ",Block after Info Column,China,,5,0,test description,,,,,,Disabled,Light bodied tea with a smooth finish. Vegetal body with a hint of milk on the back note.,Taxable Goods,Yellow with a tinge of green,,,08/01/2015 02:50:00,milky-oolong,milky-oolong.html,Not Visible Individually,20,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,ART0004,,ART0004,,,,,,,,,,,,88,,,1,0
GOUR0035-02,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 85-90�C. Steep for 2 -4 mins.,,,,22/09/2012 12:11:00,,,,,test description,,1,"Milk chocolate, creamy desserts, cheesecake, avocado, eggs. ",,,0,,,"Curled, semi-oxidised green leaves.",,,,,,,,,Use config,Use config,Milky Oolong (100 gr),,,"Harvested at lower temperatures to impart silkiness to the brew, enhancing the character of the tea.  ",Block after Info Column,China,,18,0,test description,,,20/01/2014 00:00:00,14.8,26/01/2014 00:00:00,Enabled,Light bodied tea with a smooth finish. Vegetal body with a hint of milk on the back note.,Taxable Goods,Yellow with a tinge of green,,,20/01/2014 06:22:00,milky-oolong,milky-oolong-2189.html,Not Visible Individually,110,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,ART0004,,ART0004,,,,,,,,,,,,88,,,1,0
GOUR0035-03,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 85-90�C. Steep for 2 -4 mins.,,,,22/09/2012 12:11:00,,,,,test description,,1,"Milk chocolate, creamy desserts, cheesecake, avocado, eggs. ",,,0,,,"Curled, semi-oxidised green leaves.",,,,,,,,,Use config,Use config,Milky Oolong (50 gr),,,"Harvested at lower temperatures to impart silkiness to the brew, enhancing the character of the tea.  ",Block after Info Column,China,,9,0,test description,,,,,,Enabled,Light bodied tea with a smooth finish. Vegetal body with a hint of milk on the back note.,Taxable Goods,Yellow with a tinge of green,,,28/01/2014 02:30:00,milky-oolong,milky-oolong-2190.html,Not Visible Individually,50,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,ART0004,,ART0004,,,,,,,,,,,,88,,,1,0
GOUR0035,,Default,grouped,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 85-90�C. Steep for 2 -4 mins.,,,,22/09/2012 12:11:00,,,,,test description,No,1,"Milk chocolate, creamy desserts, cheesecake, avocado, eggs. ",,,0,,,"Curled, semi-oxidised green leaves.",,,,,,,,,,,Milky Oolong Tea,,,"Harvested at lower temperatures to impart silkiness to the brew, enhancing the character of the tea.  ",Block after Info Column,China,,,0,test description,,,,,,Enabled,Light bodied tea with a smooth finish. Vegetal body with a hint of milk on the back note.,None,Yellow with a tinge of green,,,08/01/2015 02:50:00,milky-oolong,milky-oolong-2191.html,"Catalog, Search",,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,0,0,1,0,1,0,0,,,GC0011,0,GC0011,0,GOUR0035-02,0,2,,,,,,,,88,,,1,0
GOUR0036-01,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 85-90�C. Steep for 2 -4 mins.,,,,22/09/2012 12:12:00,,,,,test description,,1,"Dried apricots and nuts, milk chocolate, steamed fish",,,0,,,Four seasons oolong scented with organic white orchids.,,,,,,,,,Use config,Use config,Orchid Oolong (10 gr),,,"Everything connoisseurs love about Oolong tea, accompanied by the elegance of orchids. ",Block after Info Column,"Fujian, China",,5,0,test description,,,,,,Enabled,Light bodied tea that is smooth and velvety. Fragrant notes of orchids with a mild fruity finish.,Taxable Goods,Pale yellow,,,25/07/2013 10:22:00,orchid-oolong,orchid-oolong.html,Not Visible Individually,20,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,0,1,0,0,,,GC0015,,GC0015,,,,,,,,,,,,88,,,1,0
GOUR0036-02,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 85-90�C. Steep for 2 -4 mins.,,,,22/09/2012 12:12:00,,,,,test description,,1,"Dried apricots and nuts, milk chocolate, steamed fish",,,0,,,Four seasons oolong scented with organic white orchids.,,,,,,,,,Use config,Use config,Orchid Oolong (100 gr),,,"Everything connoisseurs love about Oolong tea, accompanied by the elegance of orchids. ",Block after Info Column,"Fujian, China",,20,0,test description,,,,,,Enabled,Light bodied tea that is smooth and velvety. Fragrant notes of orchids with a mild fruity finish.,Taxable Goods,Pale yellow,,,28/01/2014 04:39:00,orchid-oolong,orchid-oolong-2157.html,Not Visible Individually,110,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,GC0015,,GC0015,,,,,,,,,,,,88,,,1,0
GOUR0036-03,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 85-90�C. Steep for 2 -4 mins.,,,,22/09/2012 12:12:00,,,,,test description,,1,"Dried apricots and nuts, milk chocolate, steamed fish",,,0,,,Four seasons oolong scented with organic white orchids.,,,,,,,,,Use config,Use config,Orchid Oolong (50 gr),,,"Everything connoisseurs love about Oolong tea, accompanied by the elegance of orchids. ",Block after Info Column,"Fujian, China",,10,0,test description,,,,,,Enabled,Light bodied tea that is smooth and velvety. Fragrant notes of orchids with a mild fruity finish.,Taxable Goods,Pale yellow,,,28/01/2014 02:30:00,orchid-oolong,orchid-oolong-2158.html,Not Visible Individually,50,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,GC0015,,GC0015,,,,,,,,,,,,88,,,1,0
GOUR0036,,Default,grouped,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 85-90�C. Steep for 2 -4 mins.,,,,22/09/2012 12:12:00,,,,,test description,,1,"Dried apricots and nuts, milk chocolate, steamed fish",,,0,,,Four seasons oolong scented with organic white orchids.,,,,,,,,,,,Orchid Oolong,,,"Everything connoisseurs love about Oolong tea, accompanied by the elegance of orchids. ",Block after Info Column,"Fujian, China",,,0,test description,,,,,,Enabled,Light bodied tea that is smooth and velvety. Fragrant notes of orchids with a mild fruity finish.,None,Pale yellow,,,28/01/2014 03:12:00,orchid-oolong,orchid-oolong-2159.html,"Catalog, Search",,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,GC0015,0,GC0015,0,GOUR0036-01,0,1,,,,,,,,88,,,1,0
GOUR0037-01,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 70-80�C. Steep for 6 -8 mins.,,,,22/09/2012 12:12:00,,,,,test description,No,1,"Apple pastries, Cinnamon pastries, figs",,,0,,,"Blend of African Honeybush, marigold and lemon myrtle. ",,,,,,,,,Use config,Use config,African Sunset (10 gr),,,Inspired by the magnificent sunset from the shores of Magadascar. Naturally caffeine-free.,Block after Info Column,South Africa,,5,0,test description,,,,,,Disabled,"Herbaceous top notes of tobacco, reminiscent of the African bush, with a lingering sweet aftertaste. ",Taxable Goods,Deep gold,,,08/01/2015 03:49:00,african-sunset,african-sunset.html,Not Visible Individually,20,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,GOUR0041,,GOUR0041,,,,,,,,,,,,88,,,1,0
GOUR0037-02,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 70-80�C. Steep for 6 -8 mins.,,,,22/09/2012 12:12:00,,,,,test description,,1,"Apple pastries, Cinnamon pastries, figs",,,0,,,"Blend of African Honeybush, marigold and lemon myrtle. ",,,,,,,,,Use config,Use config,African Sunset (100 gr),,,Inspired by the magnificent sunset from the shores of Magadascar. Naturally caffeine-free.,Block after Info Column,South Africa,,18,0,test description,,,,,,Enabled,"Herbaceous top notes of tobacco, reminiscent of the African bush, with a lingering sweet aftertaste. ",Taxable Goods,Deep gold,,,25/07/2013 10:22:00,african-sunset,african-sunset-2215.html,Not Visible Individually,110,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,0,1,0,0,,,GOUR0041,,GOUR0041,,,,,,,,,,,,88,,,1,0
GOUR0037-03,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 70-80�C. Steep for 6 -8 mins.,,,,22/09/2012 12:12:00,,,,,test description,,1,"Apple pastries, Cinnamon pastries, figs",,,0,,,"Blend of African Honeybush, marigold and lemon myrtle. ",,,,,,,,,Use config,Use config,African Sunset (50 gr),,,Inspired by the magnificent sunset from the shores of Magadascar. Naturally caffeine-free.,Block after Info Column,South Africa,,9,0,test description,,,,,,Enabled,"Herbaceous top notes of tobacco, reminiscent of the African bush, with a lingering sweet aftertaste. ",Taxable Goods,Deep gold,,,28/01/2014 02:31:00,african-sunset,african-sunset-2216.html,Not Visible Individually,50,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,0,1,0,0,,,GOUR0041,,GOUR0041,,,,,,,,,,,,88,,,1,0
GOUR0037,,Default,grouped,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 70-80�C. Steep for 6 -8 mins.,,,,22/09/2012 12:12:00,,,,,test description,No,1,"Apple pastries, Cinnamon pastries, figs",,,0,,,"Blend of African Honeybush, marigold and lemon myrtle. ",,,,,,,,,,,African Sunset Rooibos Tea,,,Inspired by the magnificent sunset from the shores of Magadascar. Naturally caffeine-free.,Block after Info Column,South Africa,,,0,test description,,,,,,Enabled,"Herbaceous top notes of tobacco, reminiscent of the African bush, with a lingering sweet aftertaste. ",None,Deep gold,,,08/01/2015 03:49:00,african-sunset,african-sunset-2217.html,"Catalog, Search",,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,ART0011,0,ART0011,0,GOUR0037-02,0,2,,,,,,,,88,,,1,0
GOUR0038-01,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 70-80�C. Steep for 6 -8 mins.,,,,22/09/2012 12:12:00,,,,,test description,No,1,"Prosciutto ham, parmesan cheese, poached pears",,,0,,,"Blend of rooibos, rosehips and melon bits.",,,,,,,,,Use config,Use config,Aloe Verah (10 gr),,,"A blend as enchanting and uplifting as an oasis in the dessert, Naturally caffeine-free. ",Block after Info Column,South Africa,,5,0,test description,,,,,,Disabled,Fresh fruity notes of ripe melons with herbaceous notes. Sweet finish with a hint of tartness.,Taxable Goods,Copper,,,08/01/2015 04:03:00,aloe-verah,aloe-verah.html,Not Visible Individually,20,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,GOUR0024,,GOUR0024,,,,,,,,,,,,88,,,1,0
GOUR0038-02,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 70-80�C. Steep for 6 -8 mins.,,,,22/09/2012 12:12:00,,,,,test description,,1,"Prosciutto ham, parmesan cheese, poached pears",,,0,,,"Blend of rooibos, rosehips and melon bits.",,,,,,,,,Use config,Use config,Aloe Verah (100 gr),,,"A blend as enchanting and uplifting as an oasis in the dessert, Naturally caffeine-free. ",Block after Info Column,South Africa,,18,0,test description,,,,,,Enabled,Fresh fruity notes of ripe melons with herbaceous notes. Sweet finish with a hint of tartness.,Taxable Goods,Copper,,,25/07/2013 10:22:00,aloe-verah,aloe-verah-2219.html,Not Visible Individually,110,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,0,1,0,0,,,GOUR0024,,GOUR0024,,,,,,,,,,,,88,,,1,0
GOUR0038-03,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 70-80�C. Steep for 6 -8 mins.,,,,22/09/2012 12:12:00,,,,,test description,,1,"Prosciutto ham, parmesan cheese, poached pears",,,0,,,"Blend of rooibos, rosehips and melon bits.",,,,,,,,,Use config,Use config,Aloe Verah (50 gr),,,"A blend as enchanting and uplifting as an oasis in the dessert, Naturally caffeine-free. ",Block after Info Column,South Africa,,9,0,test description,,,,,,Enabled,Fresh fruity notes of ripe melons with herbaceous notes. Sweet finish with a hint of tartness.,Taxable Goods,Copper,,,28/01/2014 02:31:00,aloe-verah,aloe-verah-2220.html,Not Visible Individually,50,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,GOUR0024,,GOUR0024,,,,,,,,,,,,88,,,1,0
GOUR0038,,Default,grouped,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 70-80�C. Steep for 6 -8 mins.,,,,22/09/2012 12:12:00,,,,,test description,No,1,"Prosciutto ham, parmesan cheese, poached pears",,,0,,,"Blend of rooibos, rosehips and melon bits.",,,,,,,,,,,Aloe Verah Rooibos Tea,,,"A blend as enchanting and uplifting as an oasis in the dessert, Naturally caffeine-free. ",Block after Info Column,South Africa,,,0,test description,,,,,,Enabled,Fresh fruity notes of ripe melons with herbaceous notes. Sweet finish with a hint of tartness.,None,Copper,,,08/01/2015 04:03:00,aloe-verah,aloe-verah-2221.html,"Catalog, Search",,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,0,0,1,0,1,0,0,,,GOUR0025,0,GOUR0025,0,GOUR0038-02,0,2,,,,,,,,88,,,1,0
GOUR0039-01,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 70-80�C. Steep for 6 -8 mins.,,,,22/09/2012 12:12:00,,,,,test description,No,1,"Apple pies, dried fruits and nuts, carrot cake, vanilla ice cream. ",,,0,,,"Rooibos blend with pistachios, almonds, apples and raisins.",,,,,,,,,Use config,Use config,Apple Strudel with Pistachios (10 gr),,,"Rich, fruity, chunky all at the same time. Everything you can ask for in a dessert. Naturally caffeine-free. ",Block after Info Column,South Africa,,5,0,test description,,,,,,Disabled,Top notes of caramel butter with fruity notes and a strong nutty base.,Taxable Goods,Dark copper,,,08/01/2015 04:01:00,apple-strudel-with-pistachios,apple-strudel-with-pistachios.html,Not Visible Individually,20,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,GOUR0042,,GOUR0042,,,,,,,,,,,,88,,,1,0
GOUR0076-02,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 70-80�C. Steep for 6 -8 mins.,,,,22/09/2012 12:12:00,,,,,test description,No,1,"Apple pies, dried fruits and nuts, carrot cake, vanilla ice cream. ",,,0,,,"Rooibos blend with pistachios, almonds, apples and raisins.",,,,,,,,,Use config,Use config,Rooibos Velvet Tea (100 gr),,,"Rich, fruity, chunky all at the same time. Everything you can ask for in a dessert. Naturally caffeine-free. ",Block after Info Column,South Africa,,18,0,test description,,,24/02/2015 00:00:00,14.4,,Enabled,Top notes of caramel butter with fruity notes and a strong nutty base.,Taxable Goods,Dark copper,,,28/02/2015 05:10:00,rooibos-velvet-tea,rooibos-velvet-tea-179.html,Not Visible Individually,110,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,GOUR0042,,GOUR0042,,,,,,,,,,,,88,,,1,0
GOUR0039-03,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 70-80�C. Steep for 6 -8 mins.,,,,22/09/2012 12:12:00,,,,,test description,No,1,"Apple pies, dried fruits and nuts, carrot cake, vanilla ice cream. ",,,0,,,"Rooibos blend with pistachios, almonds, apples and raisins.",,,,,,,,,Use config,Use config,Apple Strudel with Pistachios (50 gr),,,"Rich, fruity, chunky all at the same time. Everything you can ask for in a dessert. Naturally caffeine-free. ",Block after Info Column,South Africa,,9,0,test description,,,24/02/2015 00:00:00,7.2,,Enabled,Top notes of caramel butter with fruity notes and a strong nutty base.,Taxable Goods,Dark copper,,,24/02/2015 07:59:00,apple-strudel-with-pistachios,apple-strudel-with-pistachios-2226.html,Not Visible Individually,50,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,GOUR0042,,GOUR0042,,,,,,,,,,,,88,,,1,0
GOUR0039,,Default,grouped,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 70-80�C. Steep for 6 -8 mins.,,,,22/09/2012 12:12:00,,,,,test description,No,1,"Apple pies, dried fruits and nuts, carrot cake, vanilla ice cream. ",,,0,,,"Rooibos blend with pistachios, almonds, apples and raisins.",,,,,,,,,,,Apple Strudel with Pistachios Rooibos Tea,,,"Rich, fruity, chunky all at the same time. Everything you can ask for in a dessert. Naturally caffeine-free. ",Block after Info Column,South Africa,,,0,test description,,,,,,Enabled,Top notes of caramel butter with fruity notes and a strong nutty base.,None,Dark copper,,,05/03/2015 03:57:00,apple-strudel-with-pistachios,apple-strudel-with-pistachios-2243.html,"Catalog, Search",,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,GOUR0042,0,GOUR0042,0,GOUR0039-03,0,1,,,,,,,,88,,,1,0
GOUR0040-01,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 70-80�C. Steep for 6 -8 mins.,,,,22/09/2012 12:12:00,,,,,test description,No,1,"Fruit pastries, dried fruit and nuts, goat's cheese",,,0,,,"Rooibos blend with pineapple, mango, lemon myrtle and lemon grass.",,,,,,,,,Use config,Use config,Magic Desert (10 gr),,,Embark on a romantic escapade to the vast Saharan desert. Naturally caffeine-free.,Block after Info Column,South Africa,,5,0,test description,,,,,,Disabled,"Pronounced notes of citrus and fresh tropical fruits, slightly tangy. ",Taxable Goods,Dark copper,,,08/01/2015 03:59:00,magic-desert,magic-desert.html,Not Visible Individually,20,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,GOUR0007,,GOUR0007,,,,,,,,,,,,88,,,1,0
